# bcf4f099-eb53-44a0-8ad3-78c7d36cc635
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
5.0782465, -17.8108663, -0.9214065
5.2013192, -17.9699693, -0.9027708
5.3224462, -18.1201652, -0.8806536
5.4590833, -18.2807616, -0.8495033
5.5886100, -18.4226728, -0.8100648
5.7379753, -18.5706047, -0.7480198
5.8803427, -18.6932825, -0.6686279
6.0439031, -18.8089971, -0.5678517
6.2127365, -18.9094117, -0.5025326
6.3806752, -19.0138355, -0.5929312
6.5635994, -19.0720977, -0.0206789
6.7660258, -19.0829810, -0.1213628
6.9657641, -19.0818051, 0.2192565
7.1532661, -19.0173103, 0.3582528
7.3451920, -18.9582647, 0.2860733
7.5288796, -18.8756348, 0.6213174
7.6668108, -18.7408329, 0.8701053
7.7976104, -18.5797994, 0.8725850
7.9317208, -18.4304286, 0.8143922
8.0686978, -18.2868833, 0.8125724
8.2045194, -18.1412388, 0.8257999
8.3405559, -17.9933449, 0.8264648
8.4763447, -17.8467272, 0.8204837
8.6133569, -17.7009905, 0.8116560
8.7508856, -17.5557964, 0.8178813
8.8854021, -17.4080227, 0.8511828
9.0140618, -17.2550962, 0.8898526
9.1375449, -17.0979002, 0.9183177
9.2569918, -16.9383043, 0.9366024
9.3749476, -16.7762590, 0.9448933
9.4912012, -16.6149721, 0.9471492
9.6086711, -16.4516945, 0.9466774
9.7247014, -16.2908318, 0.9452855
9.8425374, -16.1278171, 0.9446270
9.9588457, -15.9669990, 0.9448648
10.0763918, -15.8041915, 0.9462383
10.1926969, -15.6425398, 0.9476030
10.3095663, -15.4801343, 0.9459316
10.4270617, -15.3178866, 0.9426240
10.5438433, -15.1563769, 0.9488282
10.6599048, -14.9917508, 0.9663838
10.7712784, -14.8274998, 0.9816134
10.8823462, -14.6602234, 0.9859008
10.9927254, -14.4941071, 0.9826383
11.1037135, -14.3279803, 0.9814277
11.2153202, -14.1608846, 0.9828048
11.3255013, -13.9952807, 0.9845132
11.4364253, -13.8280712, 0.9855089
11.5466924, -13.6616061, 0.9859728
11.6569100, -13.4950437, 0.9864985
11.7676956, -13.3274109, 0.9871367
11.8773008, -13.1613290, 0.9877705
11.9874777, -12.9941648, 0.9883254
12.0976211, -12.8268646, 0.9887917
12.2073868, -12.6599963, 0.9890951
12.3174285, -12.4926297, 0.9892251
12.4274150, -12.3253283, 0.9892127
12.5372929, -12.1582099, 0.9891307
12.6470316, -11.9913449, 0.9889824
12.7570978, -11.8240406, 0.9888276
12.8669255, -11.6571472, 0.9887154
12.9767771, -11.4902509, 0.9886428
13.0867783, -11.3231512, 0.9885785
13.1966128, -11.1563279, 0.9885151
13.3066314, -10.9892476, 0.9884553
13.4165950, -10.8222707, 0.9884061
13.5264466, -10.6554800, 0.9883680
13.6365225, -10.4883608, 0.9883374
13.7464481, -10.3214800, 0.9883124
13.8564174, -10.1545408, 0.9882929
13.9664421, -9.9875237, 0.9882786
14.0763257, -9.8207251, 0.9882696
14.1863874, -9.6536585, 0.9882654
14.2963607, -9.4867268, 0.9882651
14.4062903, -9.3198609, 0.9882687
14.5163410, -9.1528092, 0.9882759
14.6262620, -8.9859512, 0.9882864
14.7362706, -8.8189557, 0.9883003
14.8462631, -8.6519791, 0.9883170
14.9561496, -8.4851568, 0.9883367
15.0662082, -8.3180656, 0.9883591
15.1761398, -8.1511587, 0.9883842
15.2860967, -7.9842037, 0.9884119
15.3960910, -7.8171813, 0.9884422
15.5059563, -7.6503434, 0.9884750
15.6159809, -7.4832510, 0.9885103
15.7259055, -7.3162975, 0.9885481
15.8358050, -7.1493677, 0.9885883
15.9457898, -6.9822934, 0.9886310
16.0556364, -6.8154130, 0.9886761
16.1656042, -6.6483316, 0.9887237
16.2755086, -6.4813289, 0.9887736
16.3853418, -6.3144157, 0.9888258
16.4953076, -6.1472817, 0.9888803
16.6051207, -5.9803594, 0.9889371
16.7150265, -5.8132752, 0.9889961
16.8248990, -5.6462199, 0.9890571
16.9346577, -5.4793150, 0.9891201
17.0445949, -5.3121154, 0.9891850
17.1543616, -5.1451512, 0.9892515
17.2642012, -4.9780516, 0.9893196
17.3740306, -4.8109423, 0.9893892
17.4837113, -4.6440339, 0.9894602
17.5936094, -4.4767686, 0.9895318
17.7033184, -4.3097650, 0.9896031
17.8130928, -4.1426359, 0.9896749
17.9228690, -3.9754775, 0.9897493
18.0324765, -3.8085483, 0.9898267
18.1423243, -3.6412256, 0.9898984
18.2519673, -3.4741910, 0.9899570
18.3616882, -3.3070182, 0.9900120
18.4714051, -3.1398250, 0.9901050
18.5809510, -2.9728508, 0.9902401
