# 34b3faa4-5796-43db-a7b6-87bcb69240e9
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-10.5508932, -29.2297036, 0.4305958
-10.3694492, -29.1430973, 0.4599179
-10.1927198, -29.0524262, 0.4880168
-10.0157930, -28.9553080, 0.5159373
-9.8442456, -28.8548963, 0.5431666
-9.6732929, -28.7484510, 0.5706018
-9.5073111, -28.6387609, 0.5972519
-9.3430564, -28.5238241, 0.6240069
-9.1830919, -28.4052867, 0.6516027
-9.0257349, -28.2816684, 0.6805754
-8.8727971, -28.1538605, 0.7121317
-8.7234960, -28.0204895, 0.7465067
-8.5796164, -27.8824527, 0.7832455
-8.4404900, -27.7386039, 0.8204945
-8.3069325, -27.5902366, 0.8547512
-8.1781169, -27.4373680, 0.8858654
-8.0538637, -27.2807845, 0.9135923
-7.9338887, -27.1211786, 0.9383975
-7.8175180, -26.9585446, 0.9606245
-7.7048007, -26.7937503, 0.9808898
-7.5951478, -26.6265538, 0.9995364
-7.4886309, -26.4575503, 1.0171592
-7.3849771, -26.2866457, 1.0339357
-7.2841472, -26.1140581, 1.0500788
-7.1860739, -25.9399208, 1.0655073
-7.0905873, -25.7643534, 1.0795900
-6.9973738, -25.5873639, 1.0922700
-6.9064548, -25.4096056, 1.1035236
-6.8171002, -25.2302373, 1.1135129
-6.7299771, -25.0511521, 1.1223458
-6.6435066, -24.8695638, 1.1302534
-6.5596441, -24.6899546, 1.1376600
-6.4755300, -24.5062618, 1.1450895
-6.3944834, -24.3258155, 1.1521812
-6.3134801, -24.1420146, 1.1591710
-6.2341321, -23.9585645, 1.1659005
-6.1561619, -23.7750207, 1.1722167
-6.0783609, -23.5886926, 1.1782306
-6.0030633, -23.4053930, 1.1837503
-5.9277679, -23.2192653, 1.1889595
-5.8536816, -23.0334485, 1.1937857
-5.7806908, -22.8478994, 1.1981683
-5.7077381, -22.6601373, 1.2021852
-5.6363955, -22.4744361, 1.2057468
-5.5652745, -22.2874392, 1.2089019
-5.4944234, -22.0994804, 1.2116660
-5.4246432, -21.9129256, 1.2139859
-5.3548473, -21.7251201, 1.2158958
-5.2854097, -21.5372986, 1.2173947
-5.2164183, -21.3499452, 1.2184622
-5.1473370, -21.1618502, 1.2191108
-5.0784706, -20.9740851, 1.2193400
-5.0096355, -20.7863975, 1.2191384
-4.9406189, -20.5984571, 1.2185073
-4.8715003, -20.4107297, 1.2174459
-4.8021558, -20.2231298, 1.2159467
-4.7325240, -20.0357440, 1.2140057
-4.6623313, -19.8480946, 1.2116142
-4.5917904, -19.6610062, 1.2087759
-4.5207242, -19.4742627, 1.2054752
-4.4487309, -19.2870780, 1.2016997
-4.3762959, -19.1009713, 1.1974681
-4.3029049, -18.9148797, 1.1927375
-4.2283997, -18.7286828, 1.1875158
-4.1533798, -18.5441234, 1.1818295
-4.0766959, -18.3586513, 1.1755823
-3.9989868, -18.1740992, 1.1688531
-3.9206758, -17.9916793, 1.1616494
-3.8396838, -17.8068669, 1.1537997
-3.7581451, -17.6248125, 1.1455218
-3.6749056, -17.4431486, 1.1366652
-3.5895083, -17.2611852, 1.1272502
-3.5036594, -17.0827382, 1.1174378
-3.4142157, -16.9015684, 1.1068885
-3.3240703, -16.7237994, 1.0960069
-3.2316241, -16.5464312, 1.0845640
-3.1367609, -16.3694954, 1.0726749
-3.0410537, -16.1960248, 1.0605191
-2.9412179, -16.0202819, 1.0477975
-2.8416954, -15.8501533, 1.0351412
-2.7370544, -15.6764734, 1.0219366
-2.6329120, -15.5086212, 1.0090245
-2.5241283, -15.3382998, 0.9957831
-2.4156028, -15.1731901, 0.9828548
-2.3025832, -15.0060543, 0.9694906
-2.1894014, -14.8434352, 0.9559892
-2.0723485, -14.6802157, 0.9409671
-1.9538268, -14.5203968, 0.9240111
-1.8317873, -14.3621458, 0.9029905
-1.7066739, -14.2074846, 0.8770625
-1.5761307, -14.0557298, 0.8423425
-1.4407307, -13.9101090, 0.7994628
-1.2966557, -13.7694799, 0.7453826
-1.1461408, -13.6388396, 0.6831682
-0.9860349, -13.5174301, 0.6130527
-0.8183730, -13.4085896, 0.5383973
-0.6428721, -13.3126070, 0.4621368
-0.4600334, -13.2301407, 0.3856880
-0.2725800, -13.1620588, 0.3111750
-0.0788567, -13.1076082, 0.2370440
0.1163304, -13.0679207, 0.1640858
0.3160407, -13.0423998, 0.0900008
0.5154973, -13.0318921, 0.0148745
0.7154446, -13.0366403, -0.0629228
0.9157257, -13.0575336, -0.1458635
1.1093402, -13.0945758, -0.2335768
1.3032410, -13.1509285, -0.3342974
1.4886605, -13.2272417, -0.4490992
1.6616090, -13.3243404, -0.5739519
1.8223132, -13.4400697, -0.6650579
1.9753709, -13.5661585, -0.7047027
2.1262563, -13.6974074, -0.7273110
2.2663077, -13.8261469, -0.7651148
2.4089489, -13.9712745, -0.8228793
2.5394312, -14.1191095, -0.8711937
2.6684346, -14.2796928, -0.9160575
2.7846228, -14.4370621, -0.9526260
2.9017251, -14.6078935, -0.9864955
3.0074675, -14.7729172, -1.0145210
3.1110887, -14.9442401, -1.0384638
3.2130128, -15.1215646, -1.0592259
3.3079209, -15.2939960, -1.0753561
3.4021647, -15.4711586, -1.0878418
3.4953836, -15.6510354, -1.0969283
3.5853998, -15.8278462, -1.1022263
3.6756695, -16.0066953, -1.1039346
3.7664886, -16.1866142, -1.1021596
3.8570575, -16.3645012, -1.0970080
3.9490779, -16.5422158, -1.0884470
4.0429555, -16.7190418, -1.0764353
4.1396560, -16.8953067, -1.0611149
4.2389090, -17.0692298, -1.0427962
4.3409096, -17.2399870, -1.0212919
4.4487259, -17.4112561, -0.9961882
4.5600948, -17.5782383, -0.9684903
4.6742962, -17.7391212, -0.9378750
4.7979874, -17.9017306, -0.9027534
4.9252246, -18.0570440, -0.8655891
5.0539664, -18.2024426, -0.8258104
5.1998464, -18.3533595, -0.7781326
5.3432035, -18.4878038, -0.7270669
5.5003690, -18.6190378, -0.6628722
5.6608418, -18.7357560, -0.5932758
5.8333665, -18.8421310, -0.5107705
6.0034230, -18.9307159, -0.4613492
6.1779074, -19.0186029, -0.4850625
6.3511774, -19.1101301, -0.4661216
6.5334638, -19.1884617, -0.3381321
6.7277757, -19.2424888, -0.2070143
6.9263506, -19.2724758, -0.0955555
7.1231080, -19.2816995, -0.0003083
7.3263474, -19.2726833, 0.0876553
7.5224840, -19.2476519, 0.1649884
7.7200695, -19.2072174, 0.2378140
7.9119192, -19.1538691, 0.3037198
8.1020102, -19.0876807, 0.3656688
8.2858759, -19.0111952, 0.4219648
8.4674667, -18.9237709, 0.4747745
8.6420902, -18.8285982, 0.5225098
8.8146274, -18.7239933, 0.5669357
8.9801342, -18.6138399, 0.6068375
9.1429228, -18.4963022, 0.6432845
9.3008459, -18.3737456, 0.6759899
9.4550994, -18.2462447, 0.7048570
9.6058807, -18.1145810, 0.7302188
9.7533011, -17.9795605, 0.7522890
9.8979968, -17.8414874, 0.7711520
10.0399269, -17.7011864, 0.7878498
10.1800837, -17.5581450, 0.8030507
10.3175545, -17.4137425, 0.8167161
10.4536144, -17.2670214, 0.8292532
10.5878372, -17.1187629, 0.8406722
10.7201614, -16.9693356, 0.8512558
10.8517613, -16.8176239, 0.8611556
10.9807188, -16.6660680, 0.8703217
11.1092417, -16.5122638, 0.8789995
11.2360467, -16.3578989, 0.8871327
11.3616417, -16.2025162, 0.8948349
11.4866383, -16.0454742, 0.9021667
11.6096018, -15.8887086, 0.9090850
11.7322102, -15.7301963, 0.9157175
11.8534795, -15.5713013, 0.9220327
11.9737316, -15.4117028, 0.9280864
12.0934883, -15.2507807, 0.9339226
12.2116742, -15.0900596, 0.9395250
12.3293542, -14.9281598, 0.9449756
12.4461314, -14.7656740, 0.9502759
12.5619242, -14.6027600, 0.9554809
12.6770588, -14.4389844, 0.9606255
12.7912076, -14.2748308, 0.9657378
12.9045415, -14.1100524, 0.9708849
13.0170514, -13.9446472, 0.9760838
13.1286971, -13.7786372, 0.9814497
13.2393388, -13.6121607, 0.9870268
13.3491466, -13.4448805, 0.9928442
13.4579068, -13.2770283, 0.9989251
13.5654779, -13.1087291, 1.0052686
13.6722158, -12.9393879, 1.0114081
13.7777958, -12.7696920, 1.0169616
13.8825110, -12.5993932, 1.0219558
13.9864573, -12.4285198, 1.0265360
14.0895626, -12.2573449, 1.0307152
14.1920902, -12.0855820, 1.0345291
14.2939412, -11.9135298, 1.0380084
14.3952136, -11.7411550, 1.0411575
14.4959971, -11.5684247, 1.0440346
14.5962781, -11.3954658, 1.0466523
14.6961470, -11.2222235, 1.0490290
14.7956179, -11.0487615, 1.0512004
14.8947249, -10.8751023, 1.0531681
14.9935113, -10.7012472, 1.0549635
15.0919997, -10.5272221, 1.0565992
15.1902139, -10.3530492, 1.0580834
15.2881829, -10.1787328, 1.0594417
15.3859302, -10.0042819, 1.0606759
15.4834636, -9.8297306, 1.0618032
15.5808158, -9.6550612, 1.0628346
15.6779939, -9.4802998, 1.0637737
15.7750135, -9.3054531, 1.0646372
15.8718929, -9.1305181, 1.0654274
15.9686363, -8.9555166, 1.0661532
16.0652579, -8.7804467, 1.0668236
16.1617691, -8.6053108, 1.0674402
16.2581769, -8.4301165, 1.0680135
16.3544797, -8.2548836, 1.0685459
16.4507079, -8.0795732, 1.0690417
16.5468408, -7.9042368, 1.0695081
16.6428924, -7.7288605, 1.0699455
16.7388857, -7.5534136, 1.0703606
16.8347801, -7.3779789, 1.0707555
16.9306385, -7.2024492, 1.0711324
17.0264169, -7.0269114, 1.0714963
17.1221121, -6.8513769, 1.0718476
17.2177962, -6.6757181, 1.0721903
17.3133681, -6.5001233, 1.0725262
17.4089197, -6.3244266, 1.0728564
17.5044073, -6.1487100, 1.0731844
17.5997827, -5.9730628, 1.0735104
17.6952010, -5.7971999, 1.0738372
17.7904815, -5.6214538, 1.0741657
17.8857375, -5.4456145, 1.0744970
17.9809492, -5.2697168, 1.0748333
18.0760037, -5.0939672, 1.0751747
18.1711537, -4.9178960, 1.0755234
18.2661354, -4.7419881, 1.0758799
18.3610746, -4.5660070, 1.0762450
18.4559908, -4.3899126, 1.0766205
18.5507133, -4.2140173, 1.0770062
18.6455455, -4.0377529, 1.0774044
18.7401920, -3.8616631, 1.0778152
18.8347735, -3.6855177, 1.0782394
18.9293464, -3.5092059, 1.0786791
19.0236861, -3.3331399, 1.0791337
19.1181471, -3.1566511, 1.0796061
19.2123962, -2.9803544, 1.0800962
19.3065634, -2.8039989, 1.0806053
19.4007179, -2.6274464, 1.0811361
19.4945984, -2.4511783, 1.0816879
19.5886158, -2.2744125, 1.0822651
19.6823764, -2.0978785, 1.0828678
19.7760521, -1.9212418, 1.0834979
19.8696797, -1.7444201, 1.0841600
19.9629907, -1.5679070, 1.0848532
20.0564612, -1.3907871, 1.0855850
20.1496013, -1.2139718, 1.0863558
20.2426689, -1.0369543, 1.0871694
20.3356101, -0.8598167, 1.0880333
20.4282425, -0.6828858, 1.0889473
20.5209478, -0.5054080, 1.0899236
20.6132673, -0.3282338, 1.0909635
20.7055320, -0.1506994, 1.0920756
20.7975416, 0.0268442, 1.0932708
20.8892635, 0.2043702, 1.0945514
20.9808967, 0.3823051, 1.0959377
21.0720752, 0.5599850, 1.0974313
21.1631928, 0.7382280, 1.0990522
21.2538717, 0.9163554, 1.1008137
21.3442561, 1.0947130, 1.1027254
21.4343200, 1.2733236, 1.1048190
21.5238698, 1.4518843, 1.1070971
21.6131750, 1.6310199, 1.1095821
21.7018545, 1.8100595, 1.1122741
21.7901544, 1.9895929, 1.1151655
21.8778578, 2.1692586, 1.1182114
21.9649913, 2.3491805, 1.1214165
22.0515828, 2.5294981, 1.1248172
22.1374420, 2.7099058, 1.1284159
22.2227586, 2.8909061, 1.1322746
22.3072509, 3.0720343, 1.1364228
22.3910212, 3.2536509, 1.1408986
22.4739165, 3.4356023, 1.1457755
22.5558765, 3.6179510, 1.1510693
22.6368504, 3.8008120, 1.1568855
22.7166727, 3.9840774, 1.1632436
22.7953097, 4.1679608, 1.1702488
22.8725694, 4.3523671, 1.1779690
22.9483418, 4.5374008, 1.1863833
23.0224986, 4.7230988, 1.1954399
23.0949077, 4.9094676, 1.2050457
23.1655275, 5.0965205, 1.2145070
23.2344211, 5.2842742, 1.2236713
23.3015844, 5.4725323, 1.2324868
23.3671669, 5.6614972, 1.2409333
23.4311336, 5.8508482, 1.2490600
23.4936118, 6.0408174, 1.2570190
23.5545824, 6.2312431, 1.2648266
23.6140465, 6.4220767, 1.2726400
