# 009f06b5-64fb-47d5-ab68-b8db9ad5277e
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-18.6459694, -19.1360864, -1.5423096
-18.6389909, -19.3362748, -1.5298186
-18.6297366, -19.5356449, -1.5197452
-18.6189344, -19.7352443, -1.5145392
-18.6075565, -19.9352690, -1.5141745
-18.5964855, -20.1344765, -1.5167043
-18.5860756, -20.3344203, -1.5211738
-18.5766502, -20.5342146, -1.5248682
-18.5669163, -20.7338963, -1.5172494
-18.5544173, -20.9336089, -1.4972818
-18.5376027, -21.1327794, -1.4780255
-18.5182375, -21.3317875, -1.4717172
-18.4988561, -21.5308583, -1.4768174
-18.4804916, -21.7300272, -1.4800635
-18.4623017, -21.9290010, -1.4783745
-18.4434675, -22.1282080, -1.4756560
-18.4247574, -22.3272416, -1.4796307
-18.4075196, -22.5263751, -1.4897255
-18.3911708, -22.7260956, -1.4843076
-18.3712929, -22.9247040, -1.4534858
-18.3431114, -23.1228043, -1.4071179
-18.3075936, -23.3196927, -1.3815152
-18.2695391, -23.5154318, -1.3799999
-18.2325288, -23.7126273, -1.3914249
-18.1984871, -23.9091946, -1.4081021
-18.1677663, -24.1071987, -1.4209479
-18.1356877, -24.3048566, -1.3908335
-18.0932222, -24.4990861, -1.3126501
-18.0348037, -24.6911355, -1.2473179
-17.9694993, -24.8796067, -1.2362643
-17.9060048, -25.0701808, -1.2603384
-17.8452314, -25.2605245, -1.2579229
-17.7811878, -25.4492593, -1.2261624
-17.7107258, -25.6372793, -1.2014914
-17.6383494, -25.8219809, -1.1964962
-17.5653035, -26.0099452, -1.2051140
-17.4957068, -26.1959239, -1.2216988
-17.4280010, -26.3855466, -1.2257428
-17.3567830, -26.5714111, -1.1740931
-17.2711725, -26.7525079, -1.0908513
-17.1765632, -26.9281838, -1.0757166
-17.0846936, -27.1067198, -1.1103450
-16.9936077, -27.2840170, -1.0657761
-16.8871341, -27.4531817, -0.9581236
-16.7694252, -27.6140810, -0.9378443
-16.6539984, -27.7790056, -0.9720090
-16.5386857, -27.9398502, -0.9063916
-16.4064638, -28.0912826, -0.8180490
-16.2710522, -28.2372867, -0.8451087
-16.1382065, -28.3877373, -0.8271295
-15.9948903, -28.5256166, -0.7069816
-15.8414049, -28.6528640, -0.7030209
-15.6909510, -28.7857145, -0.7164283
-15.5335224, -28.9065476, -0.5803806
-15.3628575, -29.0107908, -0.5451073
-15.1949941, -29.1185727, -0.5767202
-15.0231648, -29.2202173, -0.4723000
-14.8417335, -29.3020307, -0.3907300
-14.6583419, -29.3764901, -0.3903561
-14.4732888, -29.4565911, -0.4318231
-14.2930781, -29.5426203, -0.4329623
-14.1048029, -29.6145305, -0.2689108
-13.9105390, -29.6455583, -0.0752419
-13.7084301, -29.6551421, -0.0458151
-13.5099768, -29.6697750, -0.0944310
-13.3101377, -29.6892729, -0.0913075
-13.1120670, -29.7039678, -0.0600321
-12.9120553, -29.7154163, -0.0598211
-12.7114460, -29.7295099, -0.0749047
-12.5115362, -29.7399329, -0.0145012
-12.3123457, -29.7294997, 0.1291760
-12.1164965, -29.6935003, 0.2151558
-11.9198819, -29.6513083, 0.1892382
-11.7220289, -29.6192051, 0.1518533
-11.5257501, -29.5828893, 0.2343283
-11.3370639, -29.5210286, 0.3937418
-11.1553633, -29.4360510, 0.4641026
-10.9749525, -29.3471727, 0.4382041
-10.7917082, -29.2645721, 0.4168243
-10.6114880, -29.1826080, 0.4453779
-10.4320562, -29.0915028, 0.4897488
-10.2572415, -28.9959156, 0.5063704
-10.0809407, -28.8986865, 0.4993731
-9.9053114, -28.8047121, 0.4814431
-9.7266816, -28.7138282, 0.4669299
-9.5503311, -28.6203020, 0.5218529
-9.3836850, -28.5110471, 0.6379765
-9.2272218, -28.3866031, 0.6920813
-9.0724961, -28.2599214, 0.6736183
-8.9148895, -28.1379035, 0.6434935
-8.7535661, -28.0197534, 0.6327839
-8.5967602, -27.8963574, 0.7181869
-8.4562710, -27.7550256, 0.8447646
-8.3264272, -27.6027688, 0.8662308
-8.1949178, -27.4519019, 0.8532940
-8.0674644, -27.2983080, 0.9154936
-7.9520108, -27.1357679, 0.9818354
-7.8425728, -26.9679358, 0.9962056
