# 9c78c7c9-f03e-496c-993b-05fc3e514990
# 39b6245a9ad2c490252216ad921ee7f73e400580
# x_m, y_m, psi_rad
-36.9371674, -11.6642994, -1.0513218
-36.8376153, -11.8374344, -1.0467266
-36.7371382, -12.0104684, -1.0427842
-36.6361599, -12.1829184, -1.0394542
-36.5346504, -12.3550770, -1.0366976
-36.4326041, -12.5271124, -1.0341491
-36.3302951, -12.6986164, -1.0317207
-36.2273857, -12.8701969, -1.0293676
-36.1241614, -13.0413881, -1.0270132
-36.0206472, -13.2121486, -1.0246531
-35.9164672, -13.3830925, -1.0222741
-35.8121329, -13.5533748, -1.0198848
-35.7072346, -13.7236591, -1.0174769
-35.6019208, -13.8936982, -1.0150622
-35.4964982, -14.0629983, -1.0126466
-35.3901508, -14.2328597, -1.0101780
-35.2837461, -14.4018717, -1.0076458
-35.1768601, -14.5706850, -1.0050495
-35.0694205, -14.7394024, -1.0024668
-34.9618384, -14.9073926, -0.9999289
-34.8535156, -15.0756100, -0.9974739
-34.7449375, -15.2433460, -0.9951730
-34.6359763, -15.4108555, -0.9930155
-34.5265911, -15.5782372, -0.9909088
-34.4169748, -15.7452097, -0.9888367
-34.3068628, -15.9121877, -0.9867967
-34.1965099, -16.0787981, -0.9847988
-34.0858232, -16.2451968, -0.9828386
-33.9747670, -16.4114454, -0.9808869
-33.8634707, -16.5773525, -0.9789402
-33.7517479, -16.7431965, -0.9769926
-33.6397628, -16.9087329, -0.9750440
-33.5274509, -17.0740573, -0.9730940
-33.4147927, -17.2391974, -0.9711429
-33.3018608, -17.4040470, -0.9691925
-33.1885491, -17.5687611, -0.9672414
-33.0749483, -17.7332074, -0.9652919
-32.9610253, -17.8974349, -0.9633438
-32.8467730, -18.0614542, -0.9613971
-32.7322157, -18.2252310, -0.9594526
-32.6173292, -18.3888006, -0.9575098
-32.5021260, -18.5521457, -0.9555688
-32.3866122, -18.7152586, -0.9536301
-32.2707803, -18.8781503, -0.9516927
-32.1546174, -19.0408395, -0.9497566
-32.0381738, -19.2032563, -0.9478221
-31.9213839, -19.3654924, -0.9458874
-31.8043005, -19.5274744, -0.9439535
-31.6869032, -19.6892308, -0.9420185
-31.5691530, -19.8508145, -0.9400818
-31.4511641, -20.0120686, -0.9381441
-31.3327966, -20.1731832, -0.9362019
-31.2141559, -20.3340137, -0.9342569
-31.0951983, -20.4946181, -0.9323060
-30.9758646, -20.6550735, -0.9303483
-30.8563310, -20.8151416, -0.9283845
-30.7363807, -20.9751095, -0.9264099
-30.6161757, -21.1347580, -0.9244266
-30.4956461, -21.2941765, -0.9224303
-30.3747084, -21.4534704, -0.9204197
-30.2536114, -21.6123080, -0.9183961
-30.1320513, -21.7710823, -0.9163527
-30.0102456, -21.9295030, -0.9142927
-29.8881087, -22.0876755, -0.9122104
-29.7655111, -22.2457590, -0.9101038
-29.6428064, -22.4032909, -0.9079754
-29.5195814, -22.5607930, -0.9058159
-29.3960982, -22.7179205, -0.9036294
-29.2722886, -22.8747509, -0.9014095
-29.1479296, -23.0315544, -0.8991524
-29.0235410, -23.1876651, -0.8968637
-28.8985631, -23.3437739, -0.8945300
-28.7732737, -23.4995189, -0.8921564
-28.6476916, -23.6548642, -0.8897370
-28.5214711, -23.8102205, -0.8872651
-28.3952273, -23.9648164, -0.8847496
-28.2683716, -24.1193569, -0.8821737
-28.1410836, -24.2736035, -0.8795421
-28.0135916, -24.4272627, -0.8768524
-27.8853714, -24.5809455, -0.8740926
-27.7570318, -24.7339023, -0.8712741
-27.6281355, -24.8866346, -0.8683802
-27.4985814, -25.0392363, -0.8654100
-27.3690023, -25.1909398, -0.8623559
-27.2385893, -25.3426610, -0.8591872
-27.1078308, -25.4937966, -0.8559030
-26.9766596, -25.6443773, -0.8524175
-26.8445522, -25.7949355, -0.8487080
-26.7124082, -25.9443826, -0.8447872
-26.5793826, -26.0936043, -0.8406067
-26.4455309, -26.2424568, -0.8361687
-26.3114795, -26.3901549, -0.8313448
-26.1762348, -26.5376592, -0.8260373
-26.0403480, -26.6842215, -0.8201639
-25.9036563, -26.8297597, -0.8130856
-25.7653896, -26.9747104, -0.8046881
-25.6264191, -27.1177824, -0.7949128
-25.4856925, -27.2596162, -0.7834452
-25.3427467, -27.4001838, -0.7703079
-25.1987931, -27.5378620, -0.7556660
-25.0521016, -27.6738768, -0.7393694
-24.9029410, -27.8075119, -0.7214790
-24.7518454, -27.9378926, -0.7021444
-24.5977341, -28.0655578, -0.6812320
-24.4409487, -28.1898060, -0.6588032
-24.2815126, -28.3102732, -0.6351159
-24.1190587, -28.4269205, -0.6101162
-23.9536473, -28.5393767, -0.5838741
-23.7853521, -28.6473340, -0.5566817
-23.6142872, -28.7504982, -0.5284889
-23.4398965, -28.8489535, -0.4993257
-23.2629676, -28.9420796, -0.4695623
-23.0837339, -29.0296342, -0.4391023
-22.9007436, -29.1121297, -0.4079116
-22.7161656, -29.1884824, -0.3764595
-22.5293288, -29.2589158, -0.3444590
-22.3391367, -29.3236885, -0.3119978
-22.1486295, -29.3817421, -0.2795169
-21.9549530, -29.4338798, -0.2463789
-21.7595724, -29.4795760, -0.2130928
-21.5656464, -29.5181924, -0.1799398
-21.3655866, -29.5510495, -0.1456192
-21.1680031, -29.5766171, -0.1116919
-20.9690587, -29.5954669, -0.0771716
-20.7678172, -29.6074913, -0.0421545
-20.5717308, -29.6123900, -0.0077047
-20.3673011, -29.6102709, 0.0284136
-20.1714621, -29.6013148, 0.0629887
-19.9682551, -29.5848418, 0.0986324
-19.7737817, -29.5623278, 0.1316139
-19.5725121, -29.5323347, 0.1638097
-19.3794504, -29.4976199, 0.1912245
-19.1822225, -29.4569719, 0.2142778
-18.9891327, -29.4132718, 0.2293959
-18.7951680, -29.3672384, 0.2348844
-18.6042845, -29.3214132, 0.2371398
-18.4110578, -29.2740997, 0.2444901
-18.2185485, -29.2240941, 0.2660990
-18.0268890, -29.1687048, 0.2974156
-17.8368519, -29.1069005, 0.3318175
-17.6468557, -29.0375297, 0.3685340
-17.4637711, -28.9629968, 0.4047055
-17.2764249, -28.8785099, 0.4427181
-17.1010024, -28.7914124, 0.4788560
-16.9242535, -28.6954909, 0.5155710
-16.7509365, -28.5930104, 0.5523934
-16.5837216, -28.4857525, 0.5881783
-16.4181700, -28.3709879, 0.6241345
-16.2580366, -28.2512766, 0.6596486
-16.1024233, -28.1261927, 0.6943677
-15.9503128, -27.9950195, 0.7288291
-15.8035072, -27.8594045, 0.7625853
-15.6612293, -27.7189226, 0.7953609
-15.5234872, -27.5738154, 0.8273948
-15.3901792, -27.4241757, 0.8584768
-15.2617806, -27.2709204, 0.8881643
-15.1381535, -27.1143292, 0.9166513
-15.0181461, -26.9532741, 0.9439080
-14.9031293, -26.7901122, 0.9693696
-14.7922476, -26.6242824, 0.9932193
-14.6846460, -26.4550015, 1.0156915
-14.5814078, -26.2845542, 1.0364448
-14.4812733, -26.1115262, 1.0556565
-14.3842361, -25.9364419, 1.0735407
-14.2907148, -25.7606533, 1.0899676
-14.1993882, -25.5822472, 1.1051755
-14.1109281, -25.4030451, 1.1191300
-14.0250683, -25.2231136, 1.1318013
-13.9409711, -25.0412416, 1.1433736
-13.8591961, -24.8591661, 1.1537728
-13.7791093, -24.6760543, 1.1630396
-13.7005528, -24.4920847, 1.1712324
-13.6236357, -24.3080767, 1.1783056
-13.5476369, -24.1228701, 1.1843298
-13.4727993, -23.9375954, 1.1893152
-13.3988368, -23.7521066, 1.1932693
-13.3254153, -23.5660654, 1.1964262
-13.2526126, -23.3800756, 1.1988424
-13.1801275, -23.1937681, 1.2005737
-13.1079196, -23.0073674, 1.2017715
-13.0359182, -22.8209827, 1.2024430
-12.9639085, -22.6343411, 1.2026317
-12.8919793, -22.4479305, 1.2023612
-12.8198936, -22.2613934, 1.2016265
-12.7476258, -22.0749231, 1.2004201
-12.6752419, -21.8889500, 1.1987390
-12.6022290, -21.7024242, 1.1965706
-12.5289632, -21.5165709, 1.1939249
-12.4551151, -21.3308168, 1.1907869
-12.3805574, -21.1451088, 1.1871658
-12.3055514, -20.9603483, 1.1830716
-12.2293528, -20.7749671, 1.1784734
-12.1525211, -20.5905804, 1.1734214
-12.0746878, -20.4065403, 1.1678873
-11.9956382, -20.2225882, 1.1618903
-11.9158533, -20.0400580, 1.1554668
-11.8342782, -19.8567751, 1.1485509
-11.7518038, -19.6749621, 1.1412460
-11.6678480, -19.4935264, 1.1334980
-11.5823492, -19.3125456, 1.1253489
-11.4957888, -19.1331992, 1.1168429
-11.4069680, -18.9532013, 1.1078958
-11.3171418, -18.7752618, 1.0986557
-11.2251848, -18.5972989, 1.0890140
-11.1317282, -18.4206946, 1.0790793
-11.0365636, -18.2451709, 1.0688289
-10.9392829, -18.0701213, 1.0582472
-10.8407097, -17.8971314, 1.0474297
-10.7394734, -17.7239282, 1.0362343
-10.6370042, -17.5530758, 1.0248370
-10.5319622, -17.3824320, 1.0131746
-10.4253608, -17.2136988, 1.0014964
-10.3166236, -17.0459510, 0.9899777
-10.2060955, -16.8794875, 0.9795367
-10.0941405, -16.7144200, 0.9702639
-9.9805583, -16.5501459, 0.9615171
-9.8655603, -16.3868107, 0.9532478
-9.7494773, -16.2248110, 0.9447388
-9.6311161, -16.0626692, 0.9356349
-9.5124289, -15.9031967, 0.9263108
-9.3911234, -15.7433809, 0.9167411
-9.2691699, -15.5858822, 0.9070391
-9.1450950, -15.4288717, 0.8969915
-9.0195516, -15.2732856, 0.8866859
-8.8926449, -15.1193157, 0.8761895
-8.7632803, -14.9657197, 0.8654289
-8.6335057, -14.8149717, 0.8545912
-8.5009576, -14.6643755, 0.8434881
-8.3675464, -14.5161643, 0.8322955
-8.2321410, -14.3691046, 0.8209514
-8.0947136, -14.2232286, 0.8094502
-7.9564014, -14.0797614, 0.7979168
-7.8155146, -13.9369812, 0.7862115
-7.6737744, -13.7966642, 0.7744829
-7.5300476, -13.6576928, 0.7626616
-7.3843859, -13.5201587, 0.7507376
-7.2377417, -13.3849686, 0.7388137
-7.0888622, -13.2509799, 0.7267844
-6.9387870, -13.1191521, 0.7147281
-6.7870607, -12.9890859, 0.7026312
-6.6334363, -12.8605938, 0.6904547
-6.4787654, -12.7343956, 0.6782812
-6.3222569, -12.6098475, 0.6660496
-6.1642703, -12.4872551, 0.6537724
-6.0048838, -12.3666847, 0.6414752
-5.8439095, -12.2480027, 0.6291269
-5.6815308, -12.1313577, 0.6167454
-5.5177476, -12.0167527, 0.6043470
-5.3525393, -11.9041803, 0.5919081
-5.1858460, -11.7936126, 0.5794200
-5.0180037, -11.6852809, 0.5668908
-4.8485953, -11.5789306, 0.5542953
-4.6779418, -11.4747680, 0.5417364
-4.5062591, -11.3729082, 0.5292316
-4.3328899, -11.2729466, 0.5168558
-4.1586116, -11.1752823, 0.5047625
-3.9831077, -11.0796716, 0.4929309
-3.8064034, -10.9860741, 0.4813327
-3.6288803, -10.8946353, 0.4699856
-3.4500207, -10.8050374, 0.4588512
-3.2703662, -10.7175030, 0.4479588
-3.0898024, -10.6319204, 0.4373018
-2.9082094, -10.5481840, 0.4268631
-2.7259503, -10.4664108, 0.4166607
-2.5426914, -10.3864014, 0.4066720
-2.3587309, -10.3082399, 0.3969054
-2.1740860, -10.2318838, 0.3873615
-1.9885878, -10.1572175, 0.3780238
-1.8025482, -10.0843209, 0.3689051
-1.6157597, -10.0130665, 0.3599927
-1.4283765, -9.9434699, 0.3512866
-1.2404705, -9.8755125, 0.3427900
-1.0518798, -9.8090930, 0.3344893
-0.8628469, -9.7442549, 0.3263923
-0.6732545, -9.6809151, 0.3184924
-0.4831729, -9.6190564, 0.3107863
-0.2926829, -9.5586635, 0.3032768
-0.1016654, -9.4996585, 0.2959548
0.0897176, -9.4420523, 0.2888237
0.2815165, -9.3857898, 0.2818806
0.4737060, -9.3308399, 0.2751214
0.6662263, -9.2771811, 0.2685477
